ds,escenario_neutro,escenario_positivo,escenario_negativo
2014-03-26,1.368713125012743,1.43714878126338,1.3002774687621057
2014-03-27,1.3687629381027515,1.4372010850078891,1.300324791197614
2014-03-28,1.3689686871367686,1.4374171214936071,1.30052025277993
2014-03-31,1.3691118699907854,1.4375674634903246,1.3006562764912462
2014-04-01,1.3690700637355722,1.4375235669223507,1.3006165605487936
2014-04-02,1.3694459993138577,1.4379182992795507,1.3009736993481646
2014-04-03,1.3695679355832104,1.4380463323623711,1.3010895388040498
2014-04-04,1.3698771786788706,1.4383710376128143,1.301383319744927
2014-04-07,1.370505038774611,1.4390302907133417,1.3019797868358802
2014-04-08,1.370673602942751,1.4392072830898888,1.3021399227956134
2014-04-09,1.3712775213303499,1.4398413973968673,1.3027136452638324
2014-04-10,1.371639815494014,1.4402218062687147,1.3030578247193132
2014-04-11,1.3721959137147213,1.4408057094004574,1.3035861180289852
2014-04-14,1.3735376156155217,1.4422144963962977,1.3048607348347456
2014-04-15,1.3739120423500524,1.442607644467555,1.3052164402325497
2014-04-16,1.3746941237891597,1.4434288299786178,1.3059594175997016
2014-04-17,1.375200204252441,1.443960214465063,1.306440194039819
2014-04-21,1.3772150708842137,1.4460758244284244,1.308354317340003
2014-04-22,1.3774826375724611,1.4463567694510842,1.3086085056938381
2014-04-23,1.378098294377587,1.4470032090964664,1.3091933796587076
2014-04-24,1.3783778798718218,1.447296773865413,1.3094589858782306
2014-04-25,1.3787513694139086,1.447688937884604,1.3098138009432132
2014-04-28,1.378921001108109,1.4478670511635146,1.3099749510527035
2014-04-29,1.3786991255291619,1.44763408180562,1.3097641692527038
2014-04-30,1.378788918852726,1.4477283647953625,1.3098494729100896
2014-05-01,1.378514156147719,1.447439863955105,1.309588448340333
2014-05-02,1.3783135931045758,1.4472292727598046,1.309397913449347
2014-05-05,1.3767396801813065,1.445576664190372,1.307902696172241
2014-05-06,1.3759634283864008,1.444761599805721,1.3071652569670806
2014-05-07,1.375529313897555,1.4443057795924328,1.3067528482026773
2014-05-08,1.3747709598866606,1.4435095078809936,1.3060324118923277
2014-05-09,1.374136411570237,1.442843232148749,1.305429590991725
2014-05-12,1.371638544569338,1.4402204717978049,1.303056617340871
2014-05-13,1.3707016875490892,1.4392367719265438,1.3021666031716346
2014-05-14,1.3701881254103239,1.4386975316808401,1.3016787191398076
2014-05-15,1.3694337913906414,1.4379054809601735,1.3009621018211093
2014-05-16,1.368887490140061,1.437331864647064,1.3004431156330578
2014-05-19,1.3671436356586752,1.435500817441609,1.2987864538757414
2014-05-20,1.3666081162978145,1.4349385221127053,1.2982777104829237
2014-05-21,1.3665607203464643,1.4348887563637875,1.298232684329141
2014-05-22,1.3663293310075115,1.4346457975578872,1.2980128644571358
2014-05-23,1.3663536096439521,1.4346712901261498,1.2980359291617545
2014-05-27,1.366622276047792,1.4349533898501816,1.2982911622454023
2014-05-28,1.3672216713070193,1.4355827548723703,1.2988605877416683
2014-05-29,1.3676179845643133,1.435998883792529,1.2992370853360975
2014-05-30,1.368239841741221,1.436651833828282,1.2998278496541598
2014-06-02,1.3699016711977283,1.4383967547576149,1.3014065876378418
2014-06-03,1.370402581640454,1.4389227107224767,1.3018824525584312
2014-06-04,1.3713116653904671,1.4398772486599904,1.3027460821209438
2014-06-05,1.3719406514749293,1.4405376840486759,1.3033436189011827
2014-06-06,1.3727149396425389,1.441350686624666,1.3040791926604118
2014-06-09,1.374343508726669,1.4430606841630027,1.3056263332903355
2014-06-10,1.3746744677795826,1.4434081911685617,1.3059407443906035
2014-06-11,1.375340176925615,1.444107185771896,1.3065731680793342
2014-06-12,1.3756580015556814,1.4444409016334656,1.3068751014778972
2014-06-13,1.3760601632996188,1.4448631714645999,1.3072571551346377
2014-06-16,1.3762892765514776,1.4451037403790514,1.3074748127239038
2014-06-17,1.3760905476697332,1.44489507505322,1.3072860202862464
2014-06-18,1.3762116641737963,1.445022247382486,1.3074010809651064
2014-06-19,1.375980260874152,1.4447792739178598,1.3071812478304443
2014-06-20,1.3748942527401287,1.443638965377135,1.3061495401031222
2014-06-23,1.3707879155241154,1.4393273113003213,1.3022485197479094
2014-06-24,1.3692159432981126,1.4376767404630182,1.300755146133207
2014-06-25,1.3680121436319723,1.436412750813571,1.2996115364503737
2014-06-26,1.3665100745320815,1.4348355782586857,1.2981845708054773
2014-06-27,1.365156907031606,1.4334147523831864,1.2968990616800258
2014-06-30,1.3606332031766875,1.428664863335522,1.292601543017853
2014-07-01,1.3590539473199177,1.4270066446859135,1.2911012499539218
2014-07-02,1.3579076586077994,1.4258030415381895,1.2900122756774093
2014-07-03,1.3565255000829575,1.4243517750871053,1.2886992250788096
2014-07-07,1.351669986897665,1.4192534862425483,1.2840864875527815
2014-07-08,1.3504538973365583,1.4179765922033862,1.2829312024697304
2014-07-09,1.3497007717253828,1.4171858103116521,1.2822157331391135
2014-07-10,1.3487345487205988,1.4161712761566287,1.281297821284569
2014-07-11,1.3479915888468446,1.4153911682891869,1.2805920094045022
2014-07-14,1.3456237658560153,1.4129049541488161,1.2783425775632145
2014-07-15,1.3448287303310809,1.412070166847635,1.2775872938145267
2014-07-16,1.344477656307099,1.411701539122454,1.277253773491744
2014-07-17,1.3438888962870263,1.4110833411013777,1.276694451472675
2014-07-18,1.3434938656098872,1.4106685588903816,1.2763191723293927
2014-07-21,1.3419539429200509,1.4090516400660535,1.2748562457740482
2014-07-22,1.3413538413352626,1.4084215334020258,1.2742861492684994
2014-07-23,1.3411546062277386,1.4082123365391257,1.2740968759163516
2014-07-24,1.340674201586386,1.4077079116657054,1.2736404915070665
2014-07-25,1.3403443907225074,1.4073616102586328,1.273327171186382
2014-07-28,1.338754887371132,1.4056926317396885,1.2718171430025753
2014-07-29,1.338063994391649,1.4049671941112316,1.2711607946720664
2014-07-30,1.3377418175498563,1.404628908427349,1.2708547266723635
2014-07-31,1.33710989683958,1.403965391681559,1.270254401997601
2014-08-01,1.3366038518423997,1.4034340444345197,1.2697736592502797
2014-08-04,1.3343784159961751,1.401097336795984,1.2676594951963662
2014-08-05,1.3334537852312631,1.4001264744928263,1.2667810959697
2014-08-06,1.3328938677607365,1.3995385611487734,1.2662491743726996
2014-08-07,1.3320241183989168,1.3986253243188627,1.2654229124789709
2014-08-08,1.3312838456427842,1.3978480379249234,1.264719653360645
2014-08-11,1.328409790449951,1.3948302799724486,1.2619893009274534
2014-08-12,1.3272960373990583,1.3936608392690113,1.2609312355291054
2014-08-13,1.3265640878710327,1.3928922922645846,1.260235883477481
2014-08-14,1.3255408937978943,1.3918179384877891,1.2592638491079995
2014-08-15,1.324666825668704,1.3909001669521392,1.2584334843852687
2014-08-18,1.3215134141511025,1.3875890848586576,1.2554377434435473
2014-08-19,1.320346510584395,1.3863638361136148,1.2543291850551752
2014-08-20,1.3195800641061035,1.3855590673114087,1.2536010609007984
2014-08-21,1.3185396982825692,1.3844666831966979,1.2526127133684406
2014-08-22,1.317664148482887,1.3835473559070315,1.2517809410587426
2014-08-25,1.3145803269476755,1.3803093432950593,1.2488513106002916
2014-08-26,1.3134536588800456,1.379126341824048,1.2477809759360432
2014-08-27,1.3127318477799574,1.3783684401689553,1.2470952553909596
2014-08-28,1.3117379720607223,1.3773248706637584,1.2461510734576862
2014-08-29,1.3109082456892056,1.376453657973666,1.2453628334047453
2014-09-02,1.3068276625759268,1.372169045704723,1.2414862794471304
2014-09-03,1.3061149128577891,1.3714206585006787,1.2408091672148995
2014-09-04,1.3051176002472529,1.3703734802596155,1.2398617202348903
2014-09-05,1.3042709288901913,1.3694844753347009,1.2390573824456816
2014-09-08,1.3011604616035404,1.3662184846837175,1.2361024385233632
2014-09-09,1.299980567524778,1.364979595901017,1.234981539148539
2014-09-10,1.2991816665725942,1.364140749901224,1.2342225832439644
2014-09-11,1.298086861196742,1.362991204256579,1.233182518136905
2014-09-12,1.2971331102681471,1.3619897657815545,1.2322764547547398
2014-09-15,1.2936665177345295,1.358349843621256,1.228983191847803
2014-09-16,1.292365236130735,1.3569834979372717,1.2277469743241982
2014-09-17,1.2914486036189063,1.3560210337998517,1.226876173437961
2014-09-18,1.2902429040119001,1.3547550492124951,1.225730758811305
2014-09-19,1.289188304201577,1.3536477194116558,1.2247288889914982
2014-09-22,1.2855103486021013,1.3497858660322064,1.2212348311719963
2014-09-23,1.2841783861043243,1.3483873054095405,1.2199694667991081
2014-09-24,1.2832549224723055,1.347417668595921,1.2190921763486902
2014-09-25,1.2820680335644858,1.34617143524271,1.2179646318862616
2014-09-26,1.2810591977210288,1.3451121576070804,1.2170062378349773
2014-09-29,1.2776850868547736,1.3415693411975123,1.2138008325120349
2014-09-30,1.276508513852477,1.3403339395451008,1.2126830881598532
2014-10-01,1.275765204607003,1.339553464837353,1.2119769443766528
2014-10-02,1.2747809041665448,1.338519949374872,1.2110418589582175
2014-10-03,1.273994143867298,1.3376938510606629,1.210294436673933
2014-10-06,1.2713653107555156,1.3349335762932915,1.2077970452177398
2014-10-07,1.270448502339206,1.3339709274561664,1.2069260772222457
2014-10-08,1.2699621945711552,1.333460304299713,1.2064640848425974
2014-10-09,1.2692267097228647,1.332688045209008,1.2057653742367214
2014-10-10,1.268675060124179,1.332108813130388,1.20524130711797
2014-10-13,1.266615102026543,1.3299458571278702,1.203284346925216
2014-10-14,1.2658255024047036,1.3291167775249388,1.2025342272844683
2014-10-15,1.265427710829531,1.3286990963710077,1.2021563252880545
2014-10-16,1.2647383799819842,1.3279752989810836,1.201501460982885
2014-10-17,1.264187540606566,1.3273969176368943,1.2009781635762375
2014-10-20,1.2618401548158384,1.3249321625566304,1.1987481470750465
2014-10-21,1.2608566268689612,1.3238994582124093,1.197813795525513
2014-10-22,1.2602174453764503,1.3232283176452728,1.1972065731076278
2014-10-23,1.2592416560624242,1.3222037388655454,1.196279573259303
2014-10-24,1.2583626184718792,1.3212807493954732,1.1954444875482853
2014-10-27,1.2548265080108736,1.3175678334114174,1.1920851826103298
2014-10-28,1.253397952168047,1.3160678497764493,1.1907280545596446
2014-10-29,1.2523005461989907,1.3149155735089402,1.1896855188890412
2014-10-30,1.2508607461678185,1.3134037834762096,1.1883177088594274
2014-10-31,1.2495195947297544,1.3119955744662422,1.1870436149932666
2014-11-03,1.2446863327663713,1.3069206494046899,1.1824520161280527
2014-11-04,1.2428803181100614,1.3050243340155645,1.1807363022045583
2014-11-05,1.2414446143953455,1.303516845115113,1.179372383675578
2014-11-06,1.239711855629722,1.301697448411208,1.177726262848236
2014-11-07,1.2381285182648385,1.3000349441780805,1.1762220923515965
2014-11-10,1.232914257432292,1.2945599703039066,1.1712685445606774
2014-11-11,1.2311050159452697,1.292660266742533,1.1695497651480062
2014-11-12,1.2297295427967483,1.2912160199365859,1.1682430656569107
2014-11-13,1.228119726564286,1.2895257128925004,1.1667137402360717
2014-11-14,1.2267201797675622,1.2880561887559403,1.165384170779184
2014-11-17,1.222387872406847,1.2835072660271896,1.1612684787865046
2014-11-18,1.220966524226082,1.2820148504373863,1.159918198014778
2014-11-19,1.2200157093900614,1.2810164948595646,1.1590149239205583
2014-11-20,1.2188602286146433,1.2798032400453754,1.1579172171839112
2014-11-21,1.2179371513582322,1.2788340089261439,1.1570402937903206
2014-11-24,1.2150880115616798,1.2758424121397638,1.1543336109835958
2014-11-25,1.214152519960452,1.2748601459584745,1.1534448939624293
2014-11-26,1.2136705622990664,1.2743540904140198,1.152987034184113
2014-11-28,1.212451183170527,1.2730737423290532,1.1518286240120006
2014-12-01,1.2106091439760855,1.2711396011748899,1.1500786867772812
2014-12-02,1.2099173530047027,1.270413220654938,1.1494214853544675
2014-12-03,1.209628820697008,1.2701102617318585,1.1491473796621576
2014-12-04,1.2090602572693414,1.2695132701328085,1.1486072444058744
2014-12-05,1.2086422461609299,1.2690743584689763,1.1482101338528834
2014-12-08,1.2067780850632486,1.2671169893164111,1.146439180810086
2014-12-09,1.2059899364029922,1.2662894332231418,1.1456904395828427
2014-12-10,1.2055670374552683,1.2658453893280317,1.1452886855825049
2014-12-11,1.204830937160899,1.265072484018944,1.144589390302854
2014-12-12,1.2042175294433433,1.2644284059155104,1.144006652971176
2014-12-15,1.2016575540974095,1.26174043180228,1.141574676392539
2014-12-16,1.20087453241144,1.260918259032012,1.140830805790868
2014-12-17,1.2004580893484136,1.2604809938158343,1.1404351848809928
2014-12-18,1.1997352653760738,1.2597220286448776,1.13974850210727
2014-12-19,1.1991470676083695,1.259104420988788,1.139189714227951
2014-12-22,1.1967779493984092,1.2566168468683296,1.1369390519284888
2014-12-23,1.1958546679103403,1.2556474013058574,1.1360619345148233
2014-12-24,1.1953270824827902,1.2550934366069297,1.1355607283586506
2014-12-26,1.1938861669796135,1.2535804753285942,1.1341918586306328
2014-12-29,1.1915541691847402,1.2511318776439773,1.1319764607255032
2014-12-30,1.1907009777201691,1.2502360266061776,1.1311659288341607
2014-12-31,1.190269021539952,1.2497824726169497,1.1307555704629544
2015-01-02,1.1890850304629508,1.2485392819860983,1.1296307789398032
2015-01-05,1.1872543755682774,1.2466170943466912,1.1278916567898636
2015-01-06,1.1865853547089271,1.2459146224443736,1.1272560869734807
2015-01-07,1.1863402575383883,1.2456572704153077,1.127023244661469
2015-01-08,1.1858415371553437,1.2451336140131108,1.1265494602975765
2015-01-09,1.1855247514993419,1.244800989074309,1.1262485139243748
2015-01-12,1.1841894204783654,1.2433988915022838,1.124979949454447
2015-01-13,1.1836602903239861,1.2428433048401855,1.1244772758077868
2015-01-14,1.1835392561741598,1.2427162189828678,1.1243622933654518
2015-01-15,1.1831473339372738,1.2423047006341374,1.1239899672404101
2015-01-16,1.182918971760792,1.2420649203488316,1.1237730231727523
2015-01-20,1.1812129539511331,1.24027360164869,1.1221523062535763
2015-01-21,1.1810822243807813,1.2401363355998203,1.1220281131617422
2015-01-22,1.1806614987977857,1.239694573737675,1.1216284238578964
2015-01-23,1.1803858632746813,1.2394051564384154,1.1213665701109472
2015-01-26,1.1789549039833254,1.2379026491824916,1.1200071587841591
2015-01-27,1.1783234836622396,1.2372396578453517,1.1194073094791275
2015-01-28,1.1780670887341693,1.236970443170878,1.1191637342974607
2015-01-29,1.1775084337871797,1.2363838554765387,1.1186330120978207
2015-01-30,1.1770838955873717,1.2359380903667403,1.118229700808003
2015-02-02,1.1751541182125305,1.233911824123157,1.116396412301904
2015-02-03,1.1743439158566769,1.2330611116495107,1.115626720063843
2015-02-04,1.1739050678067056,1.2326003211970409,1.1152098144163702
2015-02-05,1.173161938097698,1.231820035002583,1.1145038411928132
2015-02-06,1.1725526222301133,1.231180253341619,1.1139249911186075
2015-02-09,1.1700848841968392,1.2285891284066812,1.1115806399869972
2015-02-10,1.169107170656075,1.2275625291888788,1.1106518121232711
2015-02-11,1.1685099928041187,1.2269354924443248,1.1100844931639127
2015-02-12,1.167619702239412,1.2260006873513825,1.1092387171274414
2015-02-13,1.1668763610933233,1.2252201791479895,1.108532543038657
2015-02-17,1.163062904937653,1.2212160501845357,1.1049097596907704
2015-02-18,1.1624237538372866,1.220544941529151,1.1043025661454222
2015-02-19,1.1615140010443252,1.2195897010965415,1.103438300992109
2015-02-20,1.1607744926557015,1.2188132172884867,1.1027357680229164
2015-02-23,1.1581561619647094,1.216063970062945,1.1002483538664738
2015-02-24,1.157212884380647,1.2150735285996794,1.0993522401616147
2015-02-25,1.1566933224723581,1.214527988595976,1.0988586563487401
2015-02-26,1.1559233685830654,1.2137195370122187,1.0981272001539122
2015-02-27,1.155341924785506,1.2131090210247812,1.0975748285462306
2015-03-02,1.153282274226186,1.2109463879374953,1.0956181605148765
2015-03-03,1.1525433899308308,1.2101705594273724,1.0949162204342893
2015-03-04,1.1522316735064737,1.2098432571817974,1.09462008983115
2015-03-05,1.151669392741749,1.2092528623788366,1.0940859231046614
2015-03-06,1.1512917652384298,1.2088563535003514,1.0937271769765082
2015-03-09,1.1497844241810249,1.207273645390076,1.0922952029719737
2015-03-10,1.1491988144891376,1.2066587552135946,1.0917388737646807
2015-03-11,1.1490201403697429,1.2064711473882301,1.0915691333512556
2015-03-12,1.1485683908525688,1.2059968103951972,1.0911399713099403
2015-03-13,1.148277012419891,1.2056908630408858,1.0908631617988964
2015-03-16,1.146873766457915,1.2042174547808107,1.0895300781350192
2015-03-17,1.1462714914035026,1.2035850659736778,1.0889579168333274
2015-03-18,1.1460522075715658,1.203354817950144,1.0887495971929875
2015-03-19,1.1455379211763013,1.2028148172351163,1.0882610251174862
2015-03-20,1.1451647057802634,1.2024229410692766,1.0879064704912502
2015-03-23,1.1434343757025298,1.2006060944876564,1.0862626569174032
2015-03-24,1.1427093994464468,1.1998448694187691,1.0855739294741245
2015-03-25,1.142368055639923,1.1994864584219191,1.0852496528579267
2015-03-26,1.141737036198618,1.198823888008549,1.084650184388687
2015-03-27,1.1412570635756552,1.198319916754438,1.0841942103968722
2015-03-30,1.1393095982220725,1.1962750781331761,1.0823441183109688
2015-03-31,1.1385591121604781,1.195487067768502,1.0816311565524541
2015-04-01,1.1382205632312934,1.1951315913928582,1.0813095350697286
2015-04-02,1.1376225258862278,1.1945036521805392,1.0807413995919164
2015-04-06,1.1356370623355403,1.1924189154523173,1.0788552092187633
2015-04-07,1.1350687065831404,1.1918221419122974,1.0783152712539834
2015-04-08,1.1349353917925327,1.1916821613821593,1.078188622202906
2015-04-09,1.1345613977210023,1.1912894676070525,1.0778333278349521
2015-04-10,1.1343834588790258,1.1911026318229772,1.0776642859350745
2015-04-13,1.133549692808762,1.1902271774492001,1.076872208168324
2015-04-14,1.1332120234722125,1.189872624645823,1.076551422298602
2015-04-15,1.1332904161399906,1.1899549369469902,1.076625895332991
2015-04-16,1.1331021499016039,1.1897572573966841,1.0764470424065236
2015-04-17,1.1330771957130696,1.1897310554987233,1.076423335927416
2015-04-20,1.1324454291122525,1.1890677005678651,1.07582315765664
2015-04-21,1.1320727857711546,1.1886764250597124,1.0754691464825967
2015-04-22,1.132058985440592,1.1886619347126217,1.0754560361685623
2015-04-23,1.1317192820904436,1.188305246194966,1.0751333179859213
2015-04-24,1.131482828689433,1.1880569701239045,1.0749086872549614
2015-04-27,1.129867186035869,1.1863605453376627,1.0733738267340756
2015-04-28,1.129060270056994,1.1855132835598439,1.0726072565541442
2015-04-29,1.1285672598424419,1.184995622834564,1.0721388968503198
2015-04-30,1.1277100905887043,1.1840955951181396,1.071324586059269
2015-05-01,1.1269256172857656,1.1832718981500538,1.0705793364214773
2015-05-04,1.1235718562680443,1.1797504490814466,1.0673932634546421
2015-05-05,1.1221868357478075,1.1782961775351979,1.0660774939604172
2015-05-06,1.1211334163867352,1.177190087206072,1.0650767455673984
2015-05-07,1.1197437817375355,1.1757309708244124,1.0637565926506587
2015-05-08,1.1184647417438023,1.1743879788309926,1.062541504656612
2015-05-11,1.1139454085577645,1.1696426789856527,1.0582481381298763
2015-05-12,1.112303840881474,1.1679190329255478,1.0566886488374003
2015-05-13,1.1110700639375306,1.1666235671344072,1.055516560740654
2015-05-14,1.1095804162624132,1.1650594370755338,1.0541013954492926
2015-05-15,1.1082843967911913,1.1636986166307508,1.0528701769516318
2015-05-18,1.1042159468535817,1.159426744196261,1.0490051495109025
2015-05-19,1.102885275531269,1.1580295393078326,1.0477410117547055
2015-05-20,1.1020355145628349,1.1571372902909767,1.046933738834693
2015-05-21,1.1009965343238863,1.1560463610400806,1.045946707607692
2015-05-22,1.100210082272272,1.1552205863858858,1.0451995781586583
2015-05-26,1.0972472683771628,1.1521096317960209,1.0423849049583047
2015-05-27,1.0970520506102124,1.151904653140723,1.0421994480797017
2015-05-28,1.0966628575186497,1.1514960003945822,1.0418297146427171
2015-05-29,1.0965099342422489,1.1513354309543613,1.0416844375301364
2015-06-01,1.0959246129536666,1.15072084360135,1.0411283823059831
2015-06-02,1.09570520456372,1.1504904647919059,1.040919944335534
2015-06-03,1.0959091435147004,1.1507046006904353,1.0411136863389654
2015-06-04,1.0958482124830082,1.1506406231071586,1.0410558018588578
2015-06-05,1.0959475777212548,1.1507449566073176,1.041150198835192
2015-06-08,1.095634909790293,1.1504166552798079,1.0408531643007783
2015-06-09,1.0953432426732475,1.15011040480691,1.040576080539585
2015-06-10,1.0953963151861814,1.1501661309454905,1.0406264994268724
2015-06-11,1.095109886265657,1.1498653805789398,1.0403543919523741
2015-06-12,1.0949144411018177,1.1496601631569086,1.0401687190467268
2015-06-15,1.0933720623494598,1.1480406654669328,1.0387034592319868
2015-06-16,1.092583627662054,1.1472128090451568,1.0379544462789512
2015-06-17,1.0928682323285759,1.1475116439450048,1.038224820712147
2015-06-18,1.09279586924231,1.1474356627044255,1.0381560757801946
2015-06-19,1.0928072900770107,1.1474476545808614,1.03816692557316
2015-06-22,1.0919428765222439,1.146540020348356,1.0373457326961317
2015-06-23,1.0914310612995886,1.146002614364568,1.036859508234609
2015-06-24,1.0912758551418253,1.1458396478989166,1.0367120623847341
2015-06-25,1.090810360334197,1.145350878350907,1.036269842317487
2015-06-26,1.0904815221479895,1.145005598255389,1.03595744604059
2015-06-29,1.0889584459717236,1.14340636827031,1.0345105236731373
2015-06-30,1.0883567045844529,1.1427745398136755,1.0339388693552303
2015-07-01,1.088177772188179,1.1425866607975879,1.03376888357877
2015-07-02,1.0877537715283396,1.1421414601047566,1.0333660829519227
2015-07-06,1.086662215040507,1.1409953257925323,1.0323291042884817
2015-07-07,1.0863764407408216,1.1406952627778628,1.0320576187037804
2015-07-08,1.08655207750125,1.1408796813763127,1.0322244736261874
2015-07-09,1.0865144091413086,1.140840129598374,1.032188688684243
2015-07-10,1.086701094970874,1.1410361497194177,1.0323660402223303
2015-07-13,1.087140608102174,1.1414976385072826,1.0327835776970653
2015-07-14,1.0872909327336762,1.14165547937036,1.0329263860969924
2015-07-15,1.0878914331910874,1.1422860048506418,1.033496861531533
2015-07-16,1.0882611142225311,1.1426741699336578,1.0338480585114045
2015-07-17,1.088831899987052,1.1432734949864047,1.0343903049876995
2015-07-20,1.0902365856321017,1.1447484149137068,1.0357247563504965
2015-07-21,1.0906339969360528,1.1451656967828554,1.0361022970892502
2015-07-22,1.0914400550253018,1.146012057776567,1.0368680522740368
2015-07-23,1.0919724146804128,1.1465710354144336,1.037373793946392
2015-07-24,1.0926624222231776,1.1472955433343366,1.0380293011120185
2015-07-27,1.0941691857033342,1.148877644988501,1.0394607264181674
2015-07-28,1.094520465865847,1.1492464891591394,1.0397944425725545
2015-07-29,1.0952442884026143,1.150006502822745,1.0404820739824836
2015-07-30,1.0956614213767395,1.1504444924455766,1.0408783503079024
2015-07-31,1.0962067044767105,1.1510170397005461,1.041396369252875
2015-08-03,1.0971412640038696,1.151998327204063,1.0422842008036761
2015-08-04,1.0972695638966707,1.1521330420915044,1.0424060857018371
2015-08-05,1.0977612820291691,1.1526493461306275,1.0428732179277107
2015-08-06,1.0979413004860281,1.1528383655103296,1.0430442354617266
2015-08-07,1.0982484213385244,1.1531608424054507,1.0433360002715981
2015-08-10,1.098498338621065,1.1534232555521182,1.0435734216900117
2015-08-11,1.0984189089271104,1.1533398543734659,1.0434979634807549
2015-08-12,1.098717516523748,1.1536533923499355,1.0437816406975604
2015-08-13,1.0987210731226311,1.1536571267787628,1.0437850194664995
2015-08-14,1.0988699858085742,1.153813485099003,1.0439264865181455
2015-08-17,1.0987643362271091,1.1537025530384646,1.0438261194157537
2015-08-18,1.0986070944651432,1.1535374491884003,1.043676739741886
2015-08-19,1.0988477199332407,1.1537901059299027,1.0439053339365787
2015-08-20,1.0988122279407027,1.1537528393377379,1.0438716165436674
2015-08-21,1.0989397795241858,1.153886768500395,1.0439927905479764
2015-08-24,1.0988592052151118,1.1538021654758674,1.0439162449543562
2015-08-25,1.0987331681645829,1.153669826572812,1.0437965097563537
2015-08-26,1.0990125336680834,1.1539631603514875,1.0440619069846793
2015-08-27,1.0990208154724899,1.1539718562461143,1.0440697746988654
2015-08-28,1.0991946316799217,1.1541543632639177,1.0442349000959257
2015-08-31,1.099242839075478,1.154204981029252,1.044280697121704
2015-09-01,1.0991485903956488,1.1541060199154314,1.0441911608758663
2015-09-02,1.0994507062763996,1.1544232415902196,1.0444781709625797
2015-09-03,1.0994709757707422,1.1544445245592794,1.044497426982205
2015-09-04,1.0996445881135735,1.1546268175192522,1.0446623587078947
2015-09-08,1.099459417299223,1.154432388164184,1.0444864464342618
2015-09-09,1.0996914433109566,1.1546760154765046,1.0447068711454086
2015-09-10,1.0996286268963464,1.1546100582411638,1.044647195551529
2015-09-11,1.0997074318536626,1.1546928034463457,1.0447220602609795
2015-09-14,1.099336372111683,1.1543031907172672,1.0443695535060986
2015-09-15,1.0990642630157803,1.1540174761665694,1.0441110498649913
2015-09-16,1.0991744747132275,1.154133198448889,1.044215750977566
2015-09-17,1.0989927171154206,1.1539423529711916,1.0440430812596495
2015-09-18,1.0989586175573733,1.153906548435242,1.0440106866795047
2015-09-21,1.0983169272376547,1.1532327735995376,1.0434010808757719
2015-09-22,1.0979874758434796,1.1528868496356537,1.0430881020513054
2015-09-23,1.0980613746934573,1.1529644434281303,1.0431583059587843
2015-09-24,1.097866638069329,1.1527599699727955,1.0429733061658624
2015-09-25,1.09784479603822,1.1527370358401312,1.042952556236309
2015-09-28,1.0974030097433625,1.1522731602305307,1.0425328592561942
2015-09-29,1.097195684892532,1.1520554691371585,1.0423359006479054
2015-09-30,1.09741849220514,1.152289416815397,1.042547567594883
2015-10-01,1.097397912623031,1.1522678082541826,1.0425280169918796
2015-10-02,1.09757330324059,1.1524519684026198,1.0426946380785604
2015-10-05,1.0978308022589491,1.1527223423718966,1.0429392621460016
2015-10-06,1.09787938947751,1.1527733589513856,1.0429854200036346
2015-10-07,1.0983618264346462,1.1532799177563786,1.0434437351129138
2015-10-08,1.0985994413218727,1.1535294133879663,1.043669469255779
2015-10-09,1.0990262095485055,1.1539775200259308,1.0440748990710802
2015-10-12,1.0999419447739536,1.1549390420126513,1.0449448475352558
2015-10-13,1.100160056580404,1.1551680594094242,1.0451520537513836
2015-10-14,1.1007787306201706,1.1558176671511793,1.045739794089162
2015-10-15,1.1011149036887293,1.1561706488731658,1.0460591585042929
2015-10-16,1.1015987244266299,1.1566786606479613,1.0465187882052984
2015-10-19,1.102408804983589,1.1575292452327683,1.0472883647344096
2015-10-20,1.102494222175511,1.1576189332842866,1.0473695110667354
2015-10-21,1.1029310952153262,1.1580776499760925,1.0477845404545598
2015-10-22,1.1030375565969905,1.1581894344268402,1.047885678767141
2015-10-23,1.1032459099258451,1.1584082054221374,1.048083614429553
2015-10-26,1.10299050858493,1.1581400340141765,1.0478409831556836
2015-10-27,1.1026571752761423,1.1577900340399494,1.0475243165123351
2015-10-28,1.1026534321178991,1.1577861037237942,1.047520760512004
2015-10-29,1.1023042872252697,1.1574195015865332,1.0471890728640063
2015-10-30,1.1020493643041824,1.1571518325193917,1.0469468960889732
2015-11-02,1.1004350641087677,1.1554568173142061,1.0454133109033292
2015-11-03,1.09968493500086,1.154669181750903,1.044700688250817
2015-11-04,1.0992949833225893,1.154259732488719,1.0443302341564598
2015-11-05,1.098597144866434,1.1535270021097557,1.0436672876231123
2015-11-06,1.098037387919966,1.1529392573159645,1.0431355185239677
2015-11-09,1.0958238005163783,1.1506149905421972,1.0410326104905594
2015-11-10,1.0949917971838354,1.1497413870430273,1.0402422073246436
2015-11-11,1.0945827704703845,1.149311908993904,1.0398536319468652
2015-11-12,1.093929323964501,1.148625790162726,1.039232857766276
2015-11-13,1.0934769630485754,1.1481508112010044,1.0388031148961465
2015-11-16,1.091942304801873,1.1465394200419667,1.0373451895617793
2015-11-17,1.0914431949583658,1.1460153547062841,1.0368710352104475
2015-11-18,1.0914118299204125,1.1459824214164331,1.036841238424392
2015-11-19,1.0911744939631098,1.1457332186612654,1.0366157692649542
