Fecha,USD_EUR,DXY,Inflacion,Tasa_Fed
2022-07-21,1.0182781219482422,106.91000366210938,294.94,1.68
2022-07-22,1.0221081972122192,106.7300033569336,294.94,1.68
2022-07-25,1.0200231075286865,106.4800033569336,294.94,1.68
2022-07-26,1.022494912147522,107.19000244140625,294.94,1.68
2022-07-27,1.0129557847976685,106.44999694824219,294.94,1.68
2022-07-28,1.0209290981292725,106.3499984741211,294.94,1.68
2022-07-29,1.0192328691482544,105.9000015258789,294.94,1.68
2022-08-01,1.0208247900009155,105.44999694824219,295.162,2.33
2022-08-02,1.0261356830596924,106.23999786376953,295.162,2.33
2022-08-03,1.015568733215332,106.51000213623047,295.162,2.33
2022-08-04,1.015764594078064,105.69000244140625,295.162,2.33
2022-08-05,1.024779200553894,106.62000274658203,295.162,2.33
2022-08-08,1.0170871019363403,106.44000244140625,295.162,2.33
2022-08-09,1.0197629928588867,106.37000274658203,295.162,2.33
2022-08-10,1.0208144187927246,105.19999694824219,295.162,2.33
2022-08-11,1.0300782918930054,105.08999633789062,295.162,2.33
2022-08-12,1.0316723585128784,105.62999725341797,295.162,2.33
2022-08-15,1.0256409645080566,106.55000305175781,295.162,2.33
2022-08-16,1.0161981582641602,106.5,295.162,2.33
2022-08-17,1.0170663595199585,106.56999969482422,295.162,2.33
2022-08-18,1.0180189609527588,107.4800033569336,295.162,2.33
2022-08-19,1.0089900493621826,108.16999816894531,295.162,2.33
2022-08-22,1.0035223960876465,109.05000305175781,295.162,2.33
2022-08-23,0.9939467906951904,108.62000274658203,295.162,2.33
2022-08-24,0.9966909885406494,108.68000030517578,295.162,2.33
2022-08-25,0.9969095587730408,108.47000122070312,295.162,2.33
2022-08-26,0.9971283078193665,108.80000305175781,295.162,2.33
2022-08-29,0.993867814540863,108.83999633789062,295.162,2.33
2022-08-30,1.0014019012451172,108.7699966430664,295.162,2.33
2022-08-31,1.0025062561035156,108.69999694824219,295.162,2.33
2022-09-01,1.003905177116394,109.69000244140625,296.421,2.56
2022-09-02,0.995232880115509,109.52999877929688,296.421,2.56
2022-09-06,0.9952229857444763,110.20999908447266,296.421,2.56
2022-09-07,0.9897951483726501,109.83999633789062,296.421,2.56
2022-09-08,0.9995701909065247,109.70999908447266,296.421,2.56
2022-09-09,1.0012015104293823,109.0,296.421,2.56
2022-09-12,1.0071406364440918,108.33000183105469,296.421,2.56
2022-09-13,1.0129557847976685,109.81999969482422,296.421,2.56
2022-09-14,0.9982032775878906,109.66000366210938,296.421,2.56
2022-09-15,0.9984025359153748,109.73999786376953,296.421,2.56
2022-09-16,0.9988313317298889,109.76000213623047,296.421,2.56
2022-09-19,1.002234935760498,109.73999786376953,296.421,2.56
2022-09-20,1.0029587745666504,110.22000122070312,296.421,2.56
2022-09-21,0.997078537940979,110.63999938964844,296.421,2.56
2022-09-22,0.983071506023407,111.3499984741211,296.421,2.56
2022-09-23,0.9841550588607788,113.19000244140625,296.421,2.56
2022-09-26,0.968992292881012,114.0999984741211,296.421,2.56
2022-09-27,0.9623712301254272,114.11000061035156,296.421,2.56
2022-09-28,0.9596191644668579,112.5999984741211,296.421,2.56
2022-09-29,0.9708172082901001,112.25,296.421,2.56
2022-09-30,0.9829555749893188,112.12000274658203,296.421,2.56
2022-10-03,0.9792688488960266,111.75,297.979,3.08
2022-10-04,0.9832068681716919,110.06999969482422,297.979,3.08
2022-10-05,0.998432457447052,111.06999969482422,297.979,3.08
2022-10-06,0.9910998940467834,112.26000213623047,297.979,3.08
2022-10-07,0.9789045453071594,112.80000305175781,297.979,3.08
2022-10-10,0.9735012650489807,113.13999938964844,297.979,3.08
2022-10-11,0.9710057377815247,113.22000122070312,297.979,3.08
2022-10-12,0.9700167775154114,113.31999969482422,297.979,3.08
2022-10-13,0.9707984328269958,112.36000061035156,297.979,3.08
2022-10-14,0.975134015083313,113.30999755859375,297.979,3.08
2022-10-17,0.973937451839447,112.04000091552734,297.979,3.08
2022-10-18,0.9846396446228027,112.12999725341797,297.979,3.08
2022-10-19,0.9863878488540649,112.9800033569336,297.979,3.08
2022-10-20,0.9766482710838318,112.87999725341797,297.979,3.08
2022-10-21,0.9778899550437927,112.01000213623047,297.979,3.08
2022-10-24,0.9860085844993591,111.98999786376953,297.979,3.08
2022-10-25,0.9886503219604492,110.94999694824219,297.979,3.08
2022-10-26,0.9963731169700623,109.69999694824219,297.979,3.08
2022-10-27,1.009193778038025,110.58999633789062,297.979,3.08
2022-10-28,0.9967803955078125,110.66999816894531,297.979,3.08
2022-10-31,0.9955002665519714,111.52999877929688,297.979,3.08
2022-11-01,0.9886307716369629,111.4800033569336,298.708,3.78
2022-11-02,0.9877909421920776,111.3499984741211,298.708,3.78
2022-11-03,0.9814409017562866,112.93000030517578,298.708,3.78
2022-11-04,0.9749630093574524,110.87999725341797,298.708,3.78
2022-11-07,0.9928810596466064,110.12000274658203,298.708,3.78
2022-11-08,1.0018634796142578,109.62000274658203,298.708,3.78
2022-11-09,1.008084774017334,110.55000305175781,298.708,3.78
2022-11-10,1.0019538402557373,108.20999908447266,298.708,3.78
2022-11-11,1.0192224979400635,106.29000091552734,298.708,3.78
2022-11-14,1.0328551530838013,106.66000366210938,298.708,3.78
2022-11-15,1.0319278240203857,106.4000015258789,298.708,3.78
2022-11-16,1.0357863903045654,106.27999877929688,298.708,3.78
2022-11-17,1.0395010709762573,106.69000244140625,298.708,3.78
2022-11-18,1.036172866821289,106.93000030517578,298.708,3.78
2022-11-21,1.0330898761749268,107.83999633789062,298.708,3.78
2022-11-22,1.0245691537857056,107.22000122070312,298.708,3.78
2022-11-23,1.0311086177825928,106.08000183105469,298.708,3.78
2022-11-25,1.040810227394104,105.95999908447266,298.708,3.78
2022-11-28,1.0367528200149536,106.68000030517578,298.708,3.78
2022-11-29,1.034554123878479,106.81999969482422,298.708,3.78
2022-11-30,1.0324499607086182,105.94999694824219,298.708,3.78
2022-12-01,1.042535424232483,104.7300033569336,298.808,4.1
2022-12-02,1.052842140197754,104.55000305175781,298.808,4.1
2022-12-05,1.0544185638427734,105.29000091552734,298.808,4.1
2022-12-06,1.0496923923492432,105.58000183105469,298.808,4.1
2022-12-07,1.0469011068344116,105.0999984741211,298.808,4.1
2022-12-08,1.051325798034668,104.7699966430664,298.808,4.1
2022-12-09,1.0559661388397217,104.80999755859375,298.808,4.1
2022-12-12,1.0522217750549316,105.12999725341797,298.808,4.1
2022-12-13,1.0541739463806152,103.9800033569336,298.808,4.1
2022-12-14,1.062665343284607,103.7699966430664,298.808,4.1
2022-12-15,1.0676347017288208,104.55999755859375,298.808,4.1
2022-12-16,1.064056158065796,104.69999694824219,298.808,4.1
2022-12-19,1.05850350856781,104.72000122070312,298.808,4.1
2022-12-20,1.0614584684371948,103.97000122070312,298.808,4.1
2022-12-21,1.062699317932129,104.16000366210938,298.808,4.1
2022-12-22,1.0610079765319824,104.43000030517578,298.808,4.1
2022-12-23,1.060333013534546,104.30999755859375,298.808,4.1
2022-12-27,1.064022183418274,104.18000030517578,298.808,4.1
2022-12-28,1.0637166500091553,104.45999908447266,298.808,4.1
2022-12-29,1.062925100326538,103.83999633789062,298.808,4.1
2022-12-30,1.066075325012207,103.5199966430664,298.808,4.1
2023-01-03,1.0677714347839355,104.5199966430664,300.456,4.33
2023-01-04,1.0546854734420776,104.25,300.456,4.33
2023-01-05,1.0606365203857422,105.04000091552734,300.456,4.33
2023-01-06,1.0522217750549316,103.87999725341797,300.456,4.33
2023-01-09,1.0656323432922363,103.0,300.456,4.33
2023-01-10,1.073318362236023,103.23999786376953,300.456,4.33
2023-01-11,1.0738946199417114,103.19000244140625,300.456,4.33
2023-01-12,1.0766000747680664,102.25,300.456,4.33
2023-01-13,1.0860239267349243,102.19999694824219,300.456,4.33
2023-01-17,1.0830129384994507,102.38999938964844,300.456,4.33
2023-01-18,1.0793308019638062,102.36000061035156,300.456,4.33
2023-01-19,1.0797853469848633,102.05999755859375,300.456,4.33
2023-01-20,1.083388328552246,102.01000213623047,300.456,4.33
2023-01-23,1.086507797241211,102.13999938964844,300.456,4.33
2023-01-24,1.0874292850494385,101.91999816894531,300.456,4.33
2023-01-25,1.088814616203308,101.63999938964844,300.456,4.33
2023-01-26,1.0922038555145264,101.83999633789062,300.456,4.33
2023-01-27,1.0894432067871094,101.93000030517578,300.456,4.33
2023-01-30,1.0871455669403076,102.27999877929688,300.456,4.33
2023-01-31,1.0850694179534912,102.0999984741211,300.456,4.33
2023-02-01,1.0860947370529175,101.22000122070312,301.476,4.57
2023-02-02,1.1012852191925049,101.75,301.476,4.57
2023-02-03,1.0905125141143799,102.91999816894531,301.476,4.57
2023-02-06,1.079086184501648,103.62000274658203,301.476,4.57
2023-02-07,1.0730764865875244,103.43000030517578,301.476,4.57
2023-02-08,1.0729728937149048,103.41000366210938,301.476,4.57
2023-02-09,1.0715816020965576,103.22000122070312,301.476,4.57
2023-02-10,1.0742292404174805,103.62999725341797,301.476,4.57
2023-02-13,1.0677714347839355,103.3499984741211,301.476,4.57
2023-02-14,1.0730419158935547,103.2300033569336,301.476,4.57
2023-02-15,1.0735719203948975,103.91999816894531,301.476,4.57
2023-02-16,1.0691757202148438,103.86000061035156,301.476,4.57
2023-02-17,1.0665756464004517,103.86000061035156,301.476,4.57
2023-02-21,1.068261981010437,104.18000030517578,301.476,4.57
2023-02-22,1.065200924873352,104.58999633789062,301.476,4.57
2023-02-23,1.0605803728103638,104.5999984741211,301.476,4.57
2023-02-24,1.0598047971725464,105.20999908447266,301.476,4.57
2023-02-27,1.0554758310317993,104.66999816894531,301.476,4.57
2023-02-28,1.0611205101013184,104.87000274658203,301.476,4.57
2023-03-01,1.0577309131622314,104.4800033569336,301.643,4.65
2023-03-02,1.066894292831421,105.02999877929688,301.643,4.65
2023-03-03,1.0599732398986816,104.5199966430664,301.643,4.65
2023-03-06,1.0626201629638672,104.3499984741211,301.643,4.65
2023-03-07,1.0688328742980957,105.62000274658203,301.643,4.65
2023-03-08,1.05507493019104,105.66000366210938,301.643,4.65
2023-03-09,1.0549525022506714,105.30999755859375,301.643,4.65
2023-03-10,1.0584698915481567,104.58000183105469,301.643,4.65
2023-03-13,1.0683646202087402,103.5999984741211,301.643,4.65
2023-03-14,1.0725010633468628,103.5999984741211,301.643,4.65
2023-03-15,1.0727657079696655,104.6500015258789,301.643,4.65
2023-03-16,1.0583354234695435,104.41999816894531,301.643,4.65
2023-03-17,1.0614134073257446,103.70999908447266,301.643,4.65
2023-03-20,1.0678855180740356,103.27999877929688,301.643,4.65
2023-03-21,1.071914792060852,103.26000213623047,301.643,4.65
2023-03-22,1.0774236917495728,102.3499984741211,301.643,4.65
2023-03-23,1.0870392322540283,102.52999877929688,301.643,4.65
2023-03-24,1.0835057497024536,103.12000274658203,301.643,4.65
2023-03-27,1.077818512916565,102.86000061035156,301.643,4.65
2023-03-28,1.0807071924209595,102.43000030517578,301.643,4.65
2023-03-29,1.0839520692825317,102.63999938964844,301.643,4.65
2023-03-30,1.0843634605407715,102.13999938964844,301.643,4.65
2023-03-31,1.0904649496078491,102.51000213623047,301.643,4.65
2023-04-03,1.0803335905075073,102.08999633789062,302.858,4.83
2023-04-04,1.091226577758789,101.58999633789062,302.858,4.83
2023-04-05,1.0960105657577515,101.8499984741211,302.858,4.83
2023-04-06,1.090334177017212,101.81999969482422,302.858,4.83
2023-04-10,1.0913575887680054,102.58000183105469,302.858,4.83
2023-04-11,1.086932897567749,102.19999694824219,302.858,4.83
2023-04-12,1.0917507410049438,101.5,302.858,4.83
2023-04-13,1.0999890565872192,101.01000213623047,302.858,4.83
2023-04-14,1.1054610013961792,101.55000305175781,302.858,4.83
2023-04-17,1.098659634590149,102.0999984741211,302.858,4.83
2023-04-18,1.0925379991531372,101.75,302.858,4.83
2023-04-19,1.0975382328033447,101.97000122070312,302.858,4.83
2023-04-20,1.095218300819397,101.83999633789062,302.858,4.83
2023-04-21,1.0970927476882935,101.81999969482422,302.858,4.83
2023-04-24,1.0992271900177002,101.3499984741211,302.858,4.83
2023-04-25,1.1059499979019165,101.86000061035156,302.858,4.83
2023-04-26,1.0978394746780396,101.47000122070312,302.858,4.83
2023-04-27,1.1047282218933105,101.5,302.858,4.83
2023-04-28,1.1032048463821411,101.66999816894531,302.858,4.83
2023-05-01,1.1010911464691162,102.1500015258789,303.316,5.06
2023-05-02,1.0969241857528687,101.95999908447266,303.316,5.06
2023-05-03,1.1010911464691162,101.33999633789062,303.316,5.06
2023-05-04,1.1068925857543945,101.4000015258789,303.316,5.06
2023-05-05,1.102292776107788,101.20999908447266,303.316,5.06
2023-05-08,1.10186767578125,101.37000274658203,303.316,5.06
2023-05-09,1.0996140241622925,101.63999938964844,303.316,5.06
2023-05-10,1.096467137336731,101.4800033569336,303.316,5.06
2023-05-11,1.098406195640564,102.05999755859375,303.316,5.06
2023-05-12,1.0912145376205444,102.68000030517578,303.316,5.06
2023-05-15,1.0852696895599365,102.43000030517578,303.316,5.06
2023-05-16,1.0873701572418213,102.55999755859375,303.316,5.06
2023-05-17,1.0865668058395386,102.87999725341797,303.316,5.06
2023-05-18,1.0838346481323242,103.58000183105469,303.316,5.06
2023-05-19,1.0775396823883057,103.19999694824219,303.316,5.06
2023-05-22,1.0822745561599731,103.19999694824219,303.316,5.06
2023-05-23,1.0811045169830322,103.48999786376953,303.316,5.06
2023-05-24,1.076971173286438,103.88999938964844,303.316,5.06
2023-05-25,1.0757315158843994,104.20999908447266,303.316,5.06
2023-05-26,1.0724436044692993,104.20999908447266,303.316,5.06
2023-05-30,1.0707669258117676,104.16999816894531,303.316,5.06
2023-05-31,1.073306918144226,104.31999969482422,303.316,5.06
2023-06-01,1.0695186853408813,103.55999755859375,304.099,5.08
2023-06-02,1.0760787725448608,104.0199966430664,304.099,5.08
2023-06-05,1.0698620080947876,104.0,304.099,5.08
2023-06-06,1.0711798667907715,104.12999725341797,304.099,5.08
2023-06-07,1.0698047876358032,104.0999984741211,304.099,5.08
2023-06-08,1.0707440376281738,103.33999633789062,304.099,5.08
2023-06-09,1.078271746635437,103.55999755859375,304.099,5.08
2023-06-12,1.0750954151153564,103.62999725341797,304.099,5.08
2023-06-13,1.0762988328933716,103.33999633789062,304.099,5.08
2023-06-14,1.078934907913208,103.01000213623047,304.099,5.08
2023-06-15,1.084304690361023,102.12000274658203,304.099,5.08
2023-06-16,1.0945948362350464,102.30000305175781,304.099,5.08
2023-06-20,1.0924304723739624,102.54000091552734,304.099,5.08
2023-06-21,1.0920368432998657,102.06999969482422,304.099,5.08
2023-06-22,1.0992635488510132,102.38999938964844,304.099,5.08
2023-06-23,1.0958904027938843,102.9000015258789,304.099,5.08
2023-06-26,1.0906671285629272,102.69000244140625,304.099,5.08
2023-06-27,1.091048002243042,102.48999786376953,304.099,5.08
2023-06-28,1.0957223176956177,102.91000366210938,304.099,5.08
2023-06-29,1.0915838479995728,103.33999633789062,304.099,5.08
2023-06-30,1.0868029594421387,102.91000366210938,304.099,5.08
2023-07-03,1.0907504558563232,102.98999786376953,304.615,5.12
2023-07-05,1.0884946584701538,103.37000274658203,304.615,5.12
2023-07-06,1.0856584310531616,103.16999816894531,304.615,5.12
2023-07-07,1.0890636444091797,102.2699966430664,304.615,5.12
2023-07-10,1.0969723463058472,101.97000122070312,304.615,5.12
2023-07-11,1.100594401359558,101.7300033569336,304.615,5.12
2023-07-12,1.101406455039978,100.5199966430664,304.615,5.12
2023-07-13,1.1144545078277588,99.7699966430664,304.615,5.12
2023-07-14,1.1223469972610474,99.91000366210938,304.615,5.12
2023-07-17,1.1227755546569824,99.83999633789062,304.615,5.12
2023-07-18,1.1237596273422241,99.94000244140625,304.615,5.12
2023-07-19,1.1228890419006348,100.27999877929688,304.615,5.12
2023-07-20,1.120523452758789,100.87999725341797,304.615,5.12
2023-07-21,1.113709807395935,101.06999969482422,304.615,5.12
2023-07-24,1.112532615661621,101.3499984741211,304.615,5.12
